,issue_id,comment_id,ahlaam_preprocessed_text,original_text,email_classification,author_name,is_first_author_thread,nr_characters,ratio_words_email_thread,position_comment_thread,is_last_comment,time_start_to_email,time_email_to_end,time_previous_to_email,time_email_to_next
352,32315,531864482,"Kk then I am going to stop supporting Tensoeflow. It does not make sense to use a framework which Python does not support by default. I even had people write to me to fix this today, that you guys are not seeing this is a huge issue like it is, shows where your priorities are. I know that husligc also see people having this issues daily and even he has it, it's funny you guys dont think that is a huge problem..","Kk then I am going to stop supporting Tensoeflow. It does not make sense to use a framework which Python does not support by default. I even had people write to me to fix this today, that you guys are not seeing this is a huge issue like it is, shows where your priorities are.  I know that @husligc also see people having this issues daily and even he has it, it's funny you guys dont think that is a huge problem..",not_technical,Steffan Jensen,0,414,1.0,0.0625,0,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.7777777777777778
353,8441,735686165,Knowing that this is possible my life will not be the same without it,Knowing that this is possible my life will not be the same without it,not_technical,Anthony Burke,0,69,0.0748663101604278,0.02,0,0.0,1.0,2.0,1.0
354,21580,401178288,Largely a duplicate of #19826 from earlier this year.  The answer is still 'no'.  Places where gaps in the existing crypto API make emulating WebCrypto hard can be taken into consideration.  Asking for WebCrypto to be added to core verbatim?  Not on the table.,Largely a duplicate of #19826 from earlier this year.  The answer is still 'no'.  Places where gaps in the existing crypto API make emulating WebCrypto hard can be taken into consideration.  Asking for WebCrypto to be added to core verbatim?  Not on the table.,not_technical,Ben Noordhuis,0,260,0.6623376623376623,0.14285714285714285,0,0.0,0.0,0.0,0.0
355,32876,535890423,"LAWL EVEN PEOPLE IS ASKING FOR IT thumbs down don't bother me, take some relief on your real life frustration and let them rain down","https://github.com/udos86/ng-dynamic-forms/issues/253  LAWL EVEN PEOPLE IS ASKING FOR IT thumbs down don't bother me, take some relief on your real life frustration and let them rain down 💯",not_technical,None,0,132,0.125,0.16666666666666666,0,0.0,0.0,0.0,0.0
356,1616,416798591,"Lerna team, thank you for taking a stand ","Lerna team, thank you for taking a stand 👏🏼👏🏼👏🏼",not_technical,nitrohorse,0,47,0.012254901960784314,0.09090909090909091,0,0.0,0.0,0.0,0.0
357,11609,322606129,"Less boilerplate, you don't need to say it because it is inherited in the structure.  But why only for some of the properties? And how do you handle cases where there's two child slots, like ListItem? XML-ish syntax just doesn't seem to handle this very well.  Also I'm not really sure it's less boilerplate.  Compare: It's not at all clear to me that the XML-ish syntax is cleaner or less boilerplatey. There's lots more punctuation, and some duplication of content (e.g. in the close tags). And you had to add some names, so sure, you lose ""child"", but you gain ""name"" on Icon.  Also with XML how do you make it clear that Row can take zero, one, or more than one child, while Center has to have exactly one child? What would happen if someone did this?:   It's related to (2) because it makes life of toolmakers, specially GUI builders, much easier since they don't need to fully parse Dart,  They wouldn't need to fully parse Dart if we had a Dart parsing API either, though, right? I mean, you'd parse what you want to parse and leave the rest. Also I'm not sure it's actually easier to parse, since it's not actually XML, see below.   but it also makes reading the code easier.  I'm not at all convinced that the XMLy version here is easier to read. Once you've read a few build functions, you quickly get used to the nested constructor syntax.   The format of XML is very simple so when you see '{}' you know it is calculating an expression in dart.  It's not actually XML, though, right? It's some variant of XML. Are there well-defined parsing rules for it? For example, is this valid?  How does it know that the first ""}"" isn't the end of the attribute expression, without parsing Dart?   Same for the opposite, when reading dart code and you see '<Capital' (a less-than followed by a word that is capitalized. example \<Row) you know that an object hierarchy is being created from XML markup.  You know this today when you see the new keyword too, right? Or indeed in the new-less markup proposal above when you see any capitalised word. Is this really a benefit of XML, or are you more familiar with XML than Dart?   Also in the final XML processor I would avoid passing objects to attributes of parents and instead create child tags as below:  I really don't understand what you're proposing here. It's not well-formed XML at all as far as I can tell. Can you elaborate on exactly what the syntax you are proposing is and how it works? For example, the ""Text"" constructor seems to have disappeared, how does the processor know that <Title creates a Text widget?  Sorry if I sound defensive or aggressive. :-) This is a topic that's come up several times but I've never had someone willing to actually argue the case before so I'm finding this conversation very useful in teaching me what the reasoning behind the request is. Please don't take my argumentative tone as dismissive, I'm very interested in your input here.","> Less boilerplate, you don't need to say it because it is inherited in the structure.  But why only for some of the properties? And how do you handle cases where there's two child slots, like ListItem? XML-ish syntax just doesn't seem to handle this very well.  Also I'm not really sure it's less boilerplate.  Compare: ```xml <Container style={style}> <Row> <IconButton icon={<Icon name={Icons.menu}/>} tooltip='Navigation menu' onPressed={null} /> <Expanded> {title} </Expanded> </Row> </Container> ```  ```dart Container(style: style, child: Row( children: [ IconButton( icon: Icon(Icons.menu), tooltip: 'Navigation menu', onPressed: null, ), Expanded(child: title), ], ), ) ```  It's not at all clear to me that the XML-ish syntax is cleaner or less boilerplatey. There's lots more punctuation, and some duplication of content (e.g. in the close tags). And you had to add some names, so sure, you lose ""child"", but you gain ""name"" on Icon.  Also with XML how do you make it clear that Row can take zero, one, or more than one child, while Center has to have exactly one child? What would happen if someone did this?:  ```xml <Center> <Test/> <Test/> </Center> ```  > It's related to (2) because it makes life of toolmakers, specially GUI builders, much easier since they don't need to fully parse Dart,  They wouldn't need to fully parse Dart if we had a Dart parsing API either, though, right? I mean, you'd parse what you want to parse and leave the rest. Also I'm not sure it's actually easier to parse, since it's not actually XML, see below.  > but it also makes reading the code easier.  I'm not at all convinced that the XMLy version here is easier to read. Once you've read a few build functions, you quickly get used to the nested constructor syntax.  > The format of XML is very simple so when you see '{}' you know it is calculating an expression in dart.  It's not actually XML, though, right? It's some variant of XML. Are there well-defined parsing rules for it? For example, is this valid?  ```xml <Test name={describe(""}"")}> ```  How does it know that the first ""}"" isn't the end of the attribute expression, without parsing Dart?  > Same for the opposite, when reading dart code and you see '<Capital' (a less-than followed by a word that is capitalized. example \<Row>) you know that an object hierarchy is being created from XML markup.  You know this today when you see the `new` keyword too, right? Or indeed in the new-less markup proposal above when you see any capitalised word. Is this really a benefit of XML, or are you more familiar with XML than Dart?  > Also in the final XML processor I would avoid passing objects to attributes of parents and instead create child tags as below:  I really don't understand what you're proposing here. It's not well-formed XML at all as far as I can tell. Can you elaborate on exactly what the syntax you are proposing is and how it works? For example, the ""Text"" constructor seems to have disappeared, how does the processor know that <Title> creates a Text widget?   Sorry if I sound defensive or aggressive. :-) This is a topic that's come up several times but I've never had someone willing to actually argue the case before so I'm finding this conversation very useful in teaching me what the reasoning behind the request is. Please don't take my argumentative tone as dismissive, I'm very interested in your input here.",not_technical,Ian Hickson,0,2932,0.4765799256505576,0.0041841004184100415,0,0.002849002849002849,0.9971509971509972,1.0,0.002849002849002849
358,24031,784426458,"Let me be absolutely clear that I did not suggest changing Git behavior, but rather emulating their set of options for the particular problem at hand.  With that out of the way, can we agree that VS editor already does some sort of ""normalization"" of TABs and spaces?  The problem in my opinion is twofold:  1. The existing settings that govern TAB .vs. space editor behavior are all over the place and totally do not work as described in the UI, much less produce results that are expected. 2. There is no What You Type Is What You Get editor setting -- I just want (and I am sure I am not the only one) that when I enter mixed TABs and spaces on a single line of code that they stay exactly like I entered them (save for expression reformatting which is already customizable enough for everyone's taste). You butted into the middle of a discussion by putting words in my mouth because you haven't bothered to understand what I wrote. Maybe that is somehow my fault because English is not my primary language and what I wrote is hard to understand, but in all honesty I am not sure what are you arguing for (or against). If you want to keep spaces in your files then rest assured that nobody here wants to take that away from you. I am asking for more options, not less. Therefore, please stop diluting the topic with pointless and/or obvious comments.  So once again, I only want an editor option to not touch beginning of line indentation, variable name indentation, and comment indentation -- it is irrelevant whether those are done with TABs, spaces, or a mixture of the two -- I want it preserved as I typed it.  I am really surprised to hear that something like that cannot be done while still keeping all current options.","@sharwell > Git has the ability to transparently normalize line endings as part of commit/checkout, but there are many reasons why this would not work with tabs/spaces...  Let me be absolutely clear that I did not suggest changing Git behavior, but rather emulating their set of options for the particular problem at hand.  With that out of the way, can we agree that VS editor already does some sort of ""normalization"" of TABs and spaces?  The problem in my opinion is twofold:  1. The existing settings that govern TAB .vs. space editor behavior are all over the place and totally do not work as described in the UI, much less produce results that are expected. 2. There is no `What You Type Is What You Get` editor setting -- I just want (and I am sure I am not the only one) that when I enter mixed TABs and spaces on a single line of code that they stay exactly like I entered them (save for expression reformatting which is already customizable enough for everyone's taste).  @CyrusNajmabadi  > How can I understand without discussing and talking with people about the topic?  You butted into the middle of a discussion by putting words in my mouth because you haven't bothered to understand what I wrote. Maybe that is somehow my fault because English is not my primary language and what I wrote is hard to understand, but in all honesty I am not sure what are you arguing for (or against). If you want to keep spaces in your files then rest assured that nobody here wants to take that away from you. I am asking for more options, not less. Therefore, please stop diluting the topic with pointless and/or obvious comments.  @sharwell  So once again, I only want an editor option to not touch beginning of line indentation, variable name indentation, and comment indentation -- it is irrelevant whether those are done with TABs, spaces, or a mixture of the two -- I want it preserved as I typed it.  I am really surprised to hear that something like that cannot be done while still keeping all current options.",not_technical,Igor Levicki,0,1729,0.625886524822695,0.016129032258064516,0,0.9740634005763689,0.025936599423631124,0.026897214217098942,0.9356388088376562
359,1639,417450440,"Let's test if that's the actual goal (Emphasis added by me) I could probably stop here. That's enough for removal. Full stop.  * Blocking people on the lerna repository that politely called him out. * Blocking all non-contributors on the repo from posting issues/comments/PR's  * Suggesting he may not do a major version bump  This is in addition to his horrible conduct in every issue posted regarding adding his company restrictions to the MIT license. That's pretty transparent. That's pretty objectively trolling, personal attacks and insults. Now the question is, do you really want transparency, or are you looking for a fight?","> The purpose isn't objectivity, it's transparency.  Let's test if that's the actual goal  > Examples of unacceptable behavior by participants include the use of sexual language or imagery, derogatory comments or *personal attacks*, *trolling*, public or private harassment, *insults*, or other unprofessional conduct.  (Emphasis added by me)  > personal attacks... insults  Per https://github.com/palantir/blueprint/issues/2877  >> Palantir employees are racist  I could probably stop here. That's enough for removal. Full stop.  > trolling  * Blocking people on the lerna repository that politely called him out. * Blocking all non-contributors on the repo from posting issues/comments/PR's  Per https://github.com/lerna/lerna/issues/1628  * Suggesting he may not do a major version bump  This is in addition to his horrible conduct in every issue posted regarding adding his company restrictions to the MIT license. That's pretty transparent. That's pretty objectively trolling, personal attacks and insults. Now the question is, do you really want transparency, or are you looking for a fight?",not_technical,Justin Hall,0,633,0.6173469387755102,0.010416666666666666,0,0.0,1.0,2.0,1.0
360,22861,428200304,LOL - you simply closed my issue - where is your interest? Because you do not know the answer about the raw response in gitter?  Go home,@zoechi LOL - you simply closed my issue - where is your interest? Because you do not know the answer about the raw response in gitter?  Go home,not_technical,Deleted user,0,136,0.6170212765957447,0.125,0,0.0,0.0,0.0,0.0
361,279,554333376,"LOL, no way. You have to be nuts. My commit is PUBLIC DOMAIN, do with it as you please.","LOL, no way. You have to be nuts. My commit is PUBLIC DOMAIN, do with it as you please.",not_technical,Krzysztof Woś,0,87,0.3076923076923077,0.09090909090909091,0,0.0,0.0,0.0,0.0
362,11609,322844427,"Look, you are mixing everything I say and this conversation is going nowhere. In legal terms you are ""Badgering the witness"".  If you are really interested in learning why JSX is hot, just google for ""react tutorial"" and notice that for the past 2 years all articles on React use JSX. The original way of creating component hierarchies in React (which is equivalent to the current way in Flutter) is never mentioned again because JSX became the preferred method (best practice).  Another interesting thing is that Typescript has adopted JSX also:  You failed to grasp that XML parsing (with some extra code to skip '{}' properly) is orders of magnitude simpler than fully parsing a programming language like Dart. That is a fact. You are assuming that tool builders will use Dart on their development, not the case, Intellij most likely is using Kotlin and Java on their IDEs that supports Dart (they are a special case because they specialize in language parsing, everybody else will struggle to fully parse Dart from another language).  What I like about putting XML inside another language is that it provides a cognitive separation between the two because XML is very distinct from programming languages. Just scrolling through the source file you can easily see what is code and what is declarative markup. Can't accomplish that with dart code pretending to be markup.  Stop nit-picking things that are not fully specified. All your doubts have answered for it just learn more about how that was handled in JSX. I just don't have the time for this here.","Look, you are mixing everything I say and this conversation is going nowhere. In legal terms you are ""Badgering the witness"".  If you are really interested in learning why JSX is hot, just google for ""react tutorial"" and notice that for the past 2 years all articles on React use JSX. The original way of creating component hierarchies in React (which is equivalent to the current way in Flutter) is never mentioned again because JSX became the preferred method (best practice).  https://facebook.github.io/react/tutorial/tutorial.html https://facebook.github.io/react-native/docs/flatlist.html  Another interesting thing is that Typescript has adopted JSX also: https://www.typescriptlang.org/docs/handbook/jsx.html  You failed to grasp that XML parsing (with some extra code to skip '{}' properly) is orders of magnitude simpler than fully parsing a programming language like Dart. That is a fact. You are assuming that tool builders will use Dart on their development, not the case, Intellij most likely is using Kotlin and Java on their IDEs that supports Dart (they are a special case because they specialize in language parsing, everybody else will struggle to fully parse Dart from another language).  What I like about putting XML inside another language is that it provides a cognitive separation between the two because XML is very distinct from programming languages. Just scrolling through the source file you can easily see what is code and what is declarative markup. Can't accomplish that with dart code pretending to be markup.  Stop nit-picking things that are not fully specified. All your doubts have answered for it just learn more about how that was handled in JSX. I just don't have the time for this here.",not_technical,Carlos Bazzarella,0,1558,0.22230483271375465,0.0041841004184100415,0,0.005698005698005698,0.9943019943019943,0.9971509971509972,0.002849002849002849
363,3231,622285543,"looks at the top of the page  yup, still says Microsoft, as it does in your handle. You represent your organisation, and my criticism is directed at your organisation. This isn't the first time Microsoft is forcing ""good ideas"" down my throat - if it was, I'd be happy to ask you about them directly, but this is just another data-point in a long history of similarly user-hostile actions.  Having said all that, this ""feature"" is an exceptionally bad idea, that breaks all conventions of software and user interface design. Moreover, the initial impression from a user perspective is ""this is broken. I performed an action, and now this action is undone."" There is no universe in which this is OK, and if the decisions on this project stop with you and your PM, I'd strongly recommend you both find some additional learning on this subject.  From a software design perspective, there are many possible ways in which you could have chosen to ensure your configuation generation component works together, this one is exceptionally poor.  The irony of this statement is significant. You are literally clueing the user in to the opposite. ""I performed a customisation, and it is undone. This doesn't appear to be customisable""  Finally, it is a very safe assumption to make that the user of this software is somewhat technical. I sincerely hope that your persona's don't include ""Rob is a greengrocer, and uses his computer to browse the web and do his accounts for his shop. Rob also plays a game from time to time. Rob als has the strong desire to download custom alpha shell/terminal software to pimp up his command prompt"". In other words, your target users can safely be assumed to be a bit more technical leaning. At the end of the day, you are expecting the user to edit a JSON file manually to modify settings.  In the context of the more technical user it would also be safe to assume that that when a piece of your default config (that ships with your package) has gone, and that this is a user action.  As I said, the motivation for this misfeature (it comes across as an ad in disguise) is flimsy at best., and doesn't give the impression that this project has the benefit of some adult supervision from time to time.","> I don’t appreciate you expressing it by heaping it on top of everybody I work with  _looks at the top of the page_ yup, still says Microsoft, as it does in your handle. You represent your organisation, and my criticism is directed at your organisation. This isn't the first time Microsoft is forcing ""good ideas"" down my throat - if it was, I'd be happy to ask you about them directly, but this is just another data-point in a long history of similarly user-hostile actions.  Having said all that, this ""feature"" is an exceptionally bad idea, that breaks all conventions of software and user interface design. Moreover, the initial impression from a user perspective is ""this is broken. I performed an action, and now this action is undone."" There is no universe in which this is OK, and if the decisions on this project stop with you and your PM, I'd strongly recommend you both find some additional learning on this subject.  From a software design perspective, there are many possible ways in which you could have chosen to ensure your configuation generation component works together, this one is exceptionally poor.  > We want to make sure they're found, but also that the user is clued into the fact that they can be customized  The irony of this statement is significant. You are literally clueing the user in to the opposite. ""I performed a customisation, and it is undone. This doesn't appear to be customisable""  Finally, it is a very safe assumption to make that the user of this software is somewhat technical. I sincerely hope that your persona's don't include ""Rob is a greengrocer, and uses his computer to browse the web and do his accounts for his shop. Rob also plays a game from time to time. Rob als has the strong desire to download custom alpha shell/terminal software to pimp up his command prompt"". In other words, your target users can safely be assumed to be a bit more technical leaning. At the end of the day, you are expecting the user to edit a JSON file manually to modify settings.  In the context of the more technical user it would also be safe to assume that that when a piece of your default config (that ships with your package) has gone, and that this is a user action.  As I said, the motivation for this misfeature (it comes across as an ad in disguise) is flimsy at best., and doesn't give the impression that this project has the benefit of some adult supervision from time to time.",not_technical,Martijn Dekkers,0,2226,1.0,0.08333333333333333,0,0.7665369649805448,0.23346303501945526,0.23735408560311283,0.7704280155642024
364,6948,387878154,Make internal linking easier. Like generating a JSON of internals links including anchors.,Make internal linking easier. Like generating a JSON of internals links including anchors.,not_technical,Oração Já,0,90,0.07317073170731707,0.008771929824561403,0,0.10810810810810811,0.8918918918918919,0.8986486486486487,0.11486486486486487
365,10462,598380620,"man...  Many people ""pay a monthly"" and wait patiently for a new feature. This specific feature requires lot of tech resources and time, no need for such an outcry because it does not help anyone.  They decided to implement it which is great news, crass comments like these do not help anyone.","@solidDoWant , chillrex man...  Many people ""pay a monthly"" and wait patiently for a new feature. This specific feature requires lot of tech resources and time, no need for such an outcry because it does not help anyone.  They decided to implement it which is great news, crass comments like these do not help anyone.",not_technical,Igor Konforti,0,293,0.5504587155963303,0.0072992700729927005,0,0.9447513812154696,0.055248618784530384,0.056037884767166535,0.9455406471981057
366,29482,548472440,"Many issues like that are fixed in any given release. You can just look at the issues closed with merged PRs over a certain time period.  That doesn't mean all the things you care about will be addressed though. I've already offered my time toward helping you fix this in a paired manner.  If you view my willingness to work with you to fix hte issues you care about as ""inaction"" then that's on you. If that changes in the future, let me know.  Still happy to help you out here to reach a resolution you would like! :)","> I'm sure they're working on new and great things, but some house keeping of low hanging but high value fruit like this issue would be nice.  Many issues like that are fixed in any given release. You can just look at the issues closed with merged PRs over a certain time period.  That doesn't mean all the things you care about will be addressed though.  >  You have a knack for justifying inaction.  I've already offered my time toward helping you fix this in a paired manner.  If you view my willingness to work with you to fix hte issues you care about as ""inaction"" then that's on you.  > As I mentioned above, I don't have time.  If that changes in the future, let me know.  Still happy to help you out here to reach a resolution you would like! :)",not_technical,None,0,519,0.2950391644908616,0.022222222222222223,0,0.9976958525345622,0.0,0.002304147465437788,0.9769585253456221
367,23914,776123970,may I remind you of the code of conduct of this repository which strongly encourages a kind behaviour? This isn't an issue that is so easy to fix. Always keep in mind that this is a full framework you get for free. And this issue would be way easier if Apple hadn't decided not to join all other Vendors in Vulkan but to develop Metal.,@KrillioSokolov may I remind you of the code of conduct of this repository which strongly encourages a kind behaviour? This isn't an issue that is so easy to fix. Always keep in mind that this is a full framework you get for free. And this issue would be way easier if Apple hadn't decided not to join all other Vendors in Vulkan but to develop Metal.,not_technical,None,0,335,0.3317757009345794,0.017543859649122806,0,0.6818181818181818,0.3181818181818182,0.36363636363636365,0.6818181818181818
368,21295,396740627,"Maybe to add one thing: If you, or somebody else, think Node.js *should* address one of the particular concerns, and are willing to help in making that happen, I'm sure we can arrange that. :slightly smiling face:","Maybe to add one thing: If you, or somebody else, think Node.js *should* address one of the particular concerns, and are willing to help in making that happen, I’m sure we can arrange that. :slightly_smiling_face:",not_technical,Anna Henningsen,0,213,1.0,0.125,0,0.0,0.0,0.0,0.0
369,67,631646199,"Microsoft and the PMs here are already aware and are already looking into solutions. This ""Issue"" is just inflammatory and violates the code of conduct. There is an existing (open) issue that is much more civil and constructive. Above all else, be kind.","Microsoft and the PMs here are already aware and are already looking into solutions. This ""Issue"" is just inflammatory and violates the code of conduct. There is an existing (open) issue that is much more civil and constructive.  https://github.com/dotnet/maui/issues/41 and https://github.com/dotnet/maui/issues/58#issuecomment-631436935  Above all else, be kind.",not_technical,Chase Florell,0,253,1.0,0.125,0,0.0,0.0,0.0,0.0
370,1367,571852302,Mike you are a valued JIT contributor and I just thought that your last comment was a bit too harsh.  I didn't really think about it too much.  I was just trying to keep things peaceful here.,Mike you are a valued JIT contributor and I just thought that your last comment was a bit too harsh.  I didn't really think about it too much.  I was just trying to keep things peaceful here.,not_technical,Brian Sullivan,0,191,0.11388888888888889,0.05,0,0.0,0.9722222222222222,1.0,0.027777777777777776
371,32315,532776533,more people have asked me private for a fix today,more people have asked me private for a fix today,not_technical,Steffan Jensen,0,49,0.1111111111111111,0.0625,0,1.0,0.0,0.1111111111111111,1.0
372,26489,703089759,"Most of full stack framework out there has official package for crucial things like this (say laravel). Coming from other communities like php, node, etc, dev can build and experiment with everything totally free. This makes it harder for newcomers to learn aspnet core without the support from the community or microsoft officially. Edit: and yes its totally up to the creators if that's their decision","> Begging Microsoft to make things like this distracts them from improving core functionality. Microsoft doesn't have to own everything dotnet.  Most of full stack framework out there has official package for crucial things like this (say laravel). Coming from other communities like php, node, etc, dev can build and experiment with everything totally free. This makes it harder for newcomers to learn aspnet core without the support from the community or microsoft officially  Edit: and yes its totally up to the creators if that's their decision",not_technical,Robert William,0,403,0.3671497584541063,0.021739130434782608,0,0.5,0.5,1.0,1.0
373,26489,703094742,"Most of full stack framework out there has official package for crucial things like this (say laravel). Coming from other communities like php, node, etc, dev can build and experiment with everything totally free. This makes it harder for newcomers to learn aspnet core without the support from the community or microsoft officially. Edit: and yes its totally up to the creators if that's their decision","> > Begging Microsoft to make things like this distracts them from improving core functionality. Microsoft doesn't have to own everything dotnet. > > > > Most of full stack framework out there has official package for crucial things like this (say laravel). Coming from other communities like php, node, etc, dev can build and experiment with everything totally free. This makes it harder for newcomers to learn aspnet core without the support from the community or microsoft officially > > >  It's just one project changing a license.  Yes, it's popular but there are alternatives.  This happens in all ecosystems. They also have paid for things too.  The sky isn't falling.",not_technical,Adam Hathcock,0,403,0.3671497584541063,0.021739130434782608,0,0.5,0.5,1.0,1.0
374,11609,322870326,"My apologies if I sound defensive or aggressive. This is a topic that's come up several times but I'd never had someone willing to actually argue the case before so I was finding this conversation very useful in teaching me what the reasoning behind the request was. Please don't take my argumentative tone as dismissive, I'm very interested in your input here.  Please don't feel you have to reply. I'm commenting here so that there is transparency regarding the issues that we would have to resolve before we're able to make a decision or design one way or the other. This is basically just a Socratic dialogue. Your participation is welcome but certainly you should not feel that it is your responsibility to defend your proposal.  I've no doubt that JSX is ""hot"". In React, the non-JSX syntax is a lot worse than the alternative syntax proposed in this issue (the one that looks like our current code but without the ""new"" and ""const"" keywords). What I'm trying to understand is whether the same reasons that JSX is ""hot"" in React apply to Flutter.  Regarding TypeScript doing JSX, In 2012 I was involved in efforts to specify E4H, and even before that there was E4X. Both efforts died. So it's important to me that we understand what exactly it is people like about JSX vs other syntaxes.  Parsing XML isn't easy, parsing sort-of-XML-but-with-curly-braces-somehow is not easy either. Parsing sort-of-XML-but-with-curly-braces-somehow-that-is-embedded-in-another-language is even less easy. However, how easy that is to implement probably isn't a big deal because it's going to be implemented once or twice and then the library that does it will be reused. (I've been heavily involved in writing the specs for parsing HTML and been involved in similar work for XML, and I've implemented a parser for Dart, so I have a pretty good idea of how difficult parsing markup languages vs programming languages actually is.)   What I like about putting XML inside another language is that it provides a cognitive separation between the two because XML is very distinct from programming languages. Just scrolling through the source file you can easily see what is code and what is declarative markup. Can't accomplish that with dart code pretending to be markup.  But why is it beneficial to be able to do that?  It's pretty obvious when scrolling through Flutter apps where the build functions are (they're the giant nested expressions). What is it about ""declarative markup"" that is important to separate from ""code""?   Stop nit-picking things that are not fully specified. All your doubts have answered for it just learn more about how that was handled in JSX. I just don't have the time for this here.  As far as I can tell, JSX doesn't handle the things I was asking about. For example, React doesn't have the concept of child slots. The closest thing I could find is something they do by switching back to JS then back to JSX inside that, so you'd need to be able to parse both the programming language and the markup language.","My apologies if I sound defensive or aggressive. This is a topic that's come up several times but I'd never had someone willing to actually argue the case before so I was finding this conversation very useful in teaching me what the reasoning behind the request was. Please don't take my argumentative tone as dismissive, I'm very interested in your input here.  Please don't feel you have to reply. I'm commenting here so that there is transparency regarding the issues that we would have to resolve before we're able to make a decision or design one way or the other. This is basically just a Socratic dialogue. Your participation is welcome but certainly you should not feel that it is your responsibility to defend your proposal.  ----  I've no doubt that JSX is ""hot"". In React, the non-JSX syntax is a lot worse than the alternative syntax proposed in this issue (the one that looks like our current code but without the ""new"" and ""const"" keywords). What I'm trying to understand is whether the same reasons that JSX is ""hot"" in React apply to Flutter.  Regarding TypeScript doing JSX, In 2012 I was involved in efforts to specify [E4H](http://www.hixie.ch/specs/e4h/strawman), and even before that there was [E4X](https://en.wikipedia.org/wiki/ECMAScript_for_XML). Both efforts died. So it's important to me that we understand what exactly it is people like about JSX vs other syntaxes.  Parsing XML isn't easy, parsing sort-of-XML-but-with-curly-braces-somehow is not easy either. Parsing sort-of-XML-but-with-curly-braces-somehow-that-is-embedded-in-another-language is even less easy. However, how easy that is to implement probably isn't a big deal because it's going to be implemented once or twice and then the library that does it will be reused. (I've been heavily involved in writing the specs for parsing HTML and been involved in similar work for XML, and I've implemented a parser for Dart, so I have a pretty good idea of how difficult parsing markup languages vs programming languages actually is.)  > What I like about putting XML inside another language is that it provides a cognitive separation between the two because XML is very distinct from programming languages. Just scrolling through the source file you can easily see what is code and what is declarative markup. Can't accomplish that with dart code pretending to be markup.  But why is it beneficial to be able to do that?  It's pretty obvious when scrolling through Flutter apps where the build functions are (they're the giant nested expressions). What is it about ""declarative markup"" that is important to separate from ""code""?  > Stop nit-picking things that are not fully specified. All your doubts have answered for it just learn more about how that was handled in JSX. I just don't have the time for this here.  As far as I can tell, JSX doesn't handle the things I was asking about. For example, React doesn't have the concept of child slots. The closest thing I could find is something they do by switching back to JS then back to JSX inside that, so you'd need to be able to parse both the programming language and the markup language.",not_technical,Ian Hickson,0,3027,0.43940520446096654,0.0041841004184100415,0,0.005698005698005698,0.9943019943019943,0.9971509971509972,0.002849002849002849
375,3808,60899671,"My own dataset means the dataset that I have collected by my self, not the standard dataset that all machine learning have in their depositories (e.g. iris or diabetes).  I have a simple csv file and I on my desktop and I want to load it inside scikit-learn. That will allow me to use scikit-learn properly and introduce it to my colleges to serve our community.  I need a very simple and easy way to do so.  I will be highly appreciated any useful advice.","My own dataset means the dataset that I have collected by my self, not the standard dataset that all machine learning have in their depositories (e.g. iris or diabetes).  I have a simple csv file and I on my desktop and I want to load it inside scikit-learn. That will allow me to use scikit-learn properly and introduce it to my colleges to serve our community.  I need a very simple and easy way to do so.  I will be highly appreciated any useful advice.  On 29 October 2014 15:25, jnothman notifications@github.com wrote:  > see #2801 > > On 29 October 2014 18:07, Alexander Fabisch notifications@github.com > wrote: > > > @jnothman https://github.com/jnothman Should we reopen this issue and > > add a new section in the documentation? For example in this section: > > http://scikit-learn.org/stable/tutorial/basic/tutorial.html (""Loading > > your own data""). > > > > — > > Reply to this email directly or view it on GitHub > > < > > https://github.com/scikit-learn/scikit-learn/issues/3808#issuecomment-60882069> > > > > . > > — > Reply to this email directly or view it on GitHub > https://github.com/scikit-learn/scikit-learn/issues/3808#issuecomment-60883212 > .",not_technical,None,0,456,0.15537190082644628,0.02702702702702703,0,0.0,0.99867197875166,1.0,0.0013280212483399733
376,37113,716057171,"My sincere apologies.  I was in the wrong, and I've done you harm.  I'm sorry. Your comment violates the Go Community Code of Conduct, and I've deleted it.","@bk2204 My sincere apologies.  I was in the wrong, and I've done you harm.  I'm sorry.  @ericwj Your comment violates the Go Community Code of Conduct (https://golang.org/conduct), and I've deleted it.",not_technical,Ian Lance Taylor,0,155,0.15677966101694915,0.012658227848101266,0,0.9961685823754789,0.0,0.0038314176245210726,0.9961685823754789
377,17379,437169457,"My suggestion would be to greatly simplify the problem such that it can be solved by changing a normal function definition into an arrow function definition.  It's not even important that the output of the function be checked, just the syntax.  Just make sure that the instructions line up and that the tests check for the correct syntax.  I think that would be the most direct solution.  I'd say go for it!  Making these types of changes was how I got started.  It's great experience!","@chrisdel101 My suggestion would be to greatly simplify the problem such that it can be solved by changing a normal function definition into an arrow function definition.  It's not even important that the output of the function be checked, just the syntax.  Just make sure that the instructions line up and that the tests check for the correct syntax.  I think that would be the most direct solution.  I'd say go for it!  Making these types of changes was how I got started.  It's great experience!",not_technical,Rex Schrader,0,485,0.8888888888888888,0.03125,0,0.32448979591836735,0.673469387755102,0.6755102040816326,0.3224489795918367
